Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Event.Year,Total_Extracted_Injuries
2000-03-21,"BURSA, TURKEY",Turkey,Fatal(1),Substantial,NONE,raytheon corporate jets,c90,No,1.0,Unknown,Unknown,1.0,0.0,0.0,4.0,IMC,2000,1
2000-03-21,"HAYTI, MO",United States,Non-Fatal,Substantial,N4859Q,cessna,a188b,No,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,VMC,2000,0
2000-03-21,"KILLEEN, TX",United States,Non-Fatal,Substantial,N353SB,saab,340b,No,2.0,Turbo Prop,Personal,0.0,0.0,1.0,35.0,IMC,2000,0
2000-03-21,"OCEAN SPRINGS, MS",United States,Non-Fatal,Destroyed,N6684J,piper,pa-28-140,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-03-21,"TOLUCA, Mexico",Mexico,Fatal(6),Destroyed,NONE,bell,206l4,No,1.0,Unknown,Aerial Observation,6.0,0.0,0.0,0.0,VMC,2000,6
2000-03-22,"MIAZAL, ECUADOR",Ecuador,Non-Fatal,Substantial,NONE,helio,700,No,1.0,Unknown,Unknown,0.0,6.0,0.0,0.0,VMC,2000,0
2000-03-22,"ROUNDUP, MT",United States,Non-Fatal,Substantial,N75CD,cessna,180k,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-22,"QUINCY, WA",United States,Non-Fatal,Substantial,N229CP,cessna,172n,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-22,"FORT LAUDERDALE, FL",United States,Non-Fatal,Substantial,N541JK,stearman,a75n1,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-22,"SAN JOSE, COSTA RICA",Costa Rica,Non-Fatal,Substantial,N908AB,cessna,402b,No,1.0,Unknown,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-22,"CEDAR CITY, UT",United States,Non-Fatal,Substantial,N3311H,cessna,310c,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-22,"COLUMBIA, SC",United States,Fatal(1),Destroyed,N1556H,cessna,177rg,No,1.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,VMC,2000,1
2000-03-22,"MARENGO, IL",United States,Non-Fatal,Destroyed,N5576K,lockwood,eagle ii,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2000,0
2000-03-23,"GUATEMALA CITY, GUATEMALA",Guatemala,Non-Fatal,Substantial,N2225P,piper,pa-32rt-300t,No,1.0,Unknown,Business,0.0,0.0,1.0,0.0,VMC,2000,0
2000-03-24,"FARMINGDALE, NJ",United States,Non-Fatal,Substantial,N52633,cessna,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-24,"TONOPAH, AZ",United States,Non-Fatal,Substantial,N73BP,scovil,kr-2,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-24,"SHENANDOAH, VA",United States,Non-Fatal,Substantial,N146Q,bellanca,b17-30a,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-24,"MAUD, OK",United States,Non-Fatal,Substantial,N75958,cessna,172n,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-24,"ROANOKE, TX",United States,Non-Fatal,Substantial,N9847A,cessna,195a,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2000,0
2000-03-24,"LAS CRUCES, NM",United States,Non-Fatal,Substantial,N442C,stinson,108-2,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,2000,0
2000-03-24,"SPRINGFIELD, GA",United States,Non-Fatal,Substantial,N230US,aerospatiale,sa315b,No,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-24,"BOSTON, MA",United States,Incident,Minor,N297WA,boeing,727-247,No,3.0,Turbo Jet,Unknown,0.0,0.0,0.0,202.0,VMC,2000,0
2000-03-24,"BOSTON, MA",United States,Incident,Minor,N944DL,mcdonnell douglas,md-88,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,202.0,VMC,2000,0
2000-03-24,"RIALTO, CA",United States,Fatal(1),Destroyed,N8328Q,robinson,r22 beta,No,1.0,Reciprocating,Instructional,1.0,0.0,0.0,0.0,VMC,2000,1
2000-03-24,"WEST JORDAN, UT",United States,Non-Fatal,Destroyed,N984J,johnson,zodiac ch 601 hds,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-03-25,"CORONA, CA",United States,Non-Fatal,Substantial,N7354A,cessna,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,2000,0
2000-03-25,"BEASLEY, TX",United States,Non-Fatal,Substantial,N79RW,ward,acro,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-03-25,"FT. LEAVENWORTH, KS",United States,Non-Fatal,Substantial,N51933,new,eaa biplane p2,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2000,0
2000-03-25,"FT. LEAVENWORTH, KS",United States,Non-Fatal,Substantial,N9570E,aeronca,11ac,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,2000,0
2000-03-25,"BUTLER, MO",United States,Non-Fatal,Substantial,N6375H,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-25,"JOPLIN, MO",United States,Non-Fatal,Substantial,N67754,taylorcraft,dc-65,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,2000,0
2000-03-25,"HANKSVILLE, UT",United States,Non-Fatal,Destroyed,N2722Q,cessna,182k,No,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,2000,0
2000-03-25,"ROSWELL, NM",United States,Fatal(1),Destroyed,N6251B,cessna,152,No,1.0,Reciprocating,Instructional,1.0,0.0,0.0,0.0,VMC,2000,1
2000-03-26,"JEDDAH, SAUDI ARABIA",Saudi Arabia,Incident,Substantial,NONE,boeing,b747-267b,No,1.0,Unknown,Unknown,0.0,0.0,0.0,16.0,UNK,2000,0
2000-03-26,"WAYNESBURG, PA",United States,Non-Fatal,Substantial,N88340,piper,j3c-65,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-26,"SISSONVILLE, WV",United States,Non-Fatal,Substantial,N7879T,cessna,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-26,"EDGEWATER, FL",United States,Non-Fatal,Substantial,N757JE,cessna,152,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-26,"KILL DEVIL HILL, NC",United States,Non-Fatal,Substantial,N246DB,"bair helicopters, inc.",searey,Yes,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2000,0
2000-03-26,"NEW ULM, TX",United States,Non-Fatal,Substantial,N698SM,schweizer,300c,No,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-26,"LEHIGHTON, PA",United States,Non-Fatal,Destroyed,N55820,piper,pa28r-200,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2000,0
2000-03-26,"Panama City, FL",United States,Fatal(1),Destroyed,N9204P,piper,pa-24-260,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,2000,1
2000-03-26,"VAN NUYS, CA",United States,Non-Fatal,Destroyed,N500WC,aerospatiale,as350b,No,1.0,Turbo Shaft,Aerial Observation,0.0,2.0,0.0,0.0,VMC,2000,0
2000-03-26,"BUDA, TX",United States,Fatal(1),Destroyed,N130MR,cessna,525,No,2.0,Turbo Fan,Personal,1.0,0.0,0.0,0.0,IMC,2000,1
2000-03-27,"FAIRBANKS, AK",United States,Non-Fatal,Substantial,N8540F,piper,pa-32r,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,IMC,2000,0
2000-03-27,"KEENE, NH",United States,Non-Fatal,Substantial,N2260W,robinson,r-22b,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-27,"BRIDGEPORT, TX",United States,Non-Fatal,Substantial,N28NE,north american,t-28b,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2000,0
2000-03-27,"BUCKLIN, KS",United States,Non-Fatal,Substantial,N27301,wsk pzl mielec,pzl-m-18,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-27,"DEL RIO, TX",United States,Fatal(2),Destroyed,N1110N,hughes,269c,No,1.0,Reciprocating,Public Aircraft,2.0,0.0,0.0,0.0,VMC,2000,2
2000-03-27,"TAFT, CA",United States,Fatal(2),Destroyed,N986DB,birx,vans rv-6,Yes,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC,2000,2
2000-03-27,"OVERTON, NV",United States,Fatal(1),Destroyed,N60739,stuart,raf 2000 gtx se,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2000,1
2000-03-28,"PUNTARENAS, COSTA RICA",Costa Rica,Non-Fatal,Substantial,N9GA,bell,206b,No,1.0,Unknown,Unknown,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-28,"LOPEZ ISLAND, WA",United States,Non-Fatal,Substantial,N4653C,cessna,170b,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-28,"RENICK, WV",United States,Non-Fatal,Substantial,N1830Q,cessna,177rg,No,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,IMC,2000,0
2000-03-28,"ST. PETERSBURG, FL",United States,Non-Fatal,Substantial,N9400L,cessna,172p,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-28,"TINGO MAR, PERU",Peru,Non-Fatal,Substantial,NONE,bell,uh-1h,No,1.0,Unknown,Public Aircraft,0.0,0.0,0.0,10.0,VMC,2000,0
2000-03-28,"DECATUR, TX",United States,Non-Fatal,Substantial,N94912,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,2000,0
2000-03-28,"HERNANDO, FL",United States,Non-Fatal,Substantial,N67HS,alon,a-2a,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2000,0
2000-03-28,"SEATTLE, WA",United States,Incident,Substantial,N667FE,airbus industrie,a-300-600,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-28,"MANAPOURI, New Zealand",New Zealand,Fatal(5),Destroyed,NONE,mcdonnell douglas,369ff,No,1.0,Unknown,Unknown,5.0,0.0,0.0,0.0,VMC,2000,5
2000-03-29,"MANOKOTAK, AK",United States,Non-Fatal,Substantial,N5006R,bell,206b,No,1.0,Turbo Shaft,Unknown,0.0,0.0,0.0,2.0,IMC,2000,0
2000-03-29,"LEESBURG, GA",United States,Non-Fatal,Substantial,N4089Q,ayres,s2r-g10,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC,2000,0
2000-03-30,"EAST HADDAM, CT",United States,Non-Fatal,Substantial,N8041B,piper,pa-32r-301,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-30,"ARLINGTON, SD",United States,Non-Fatal,Substantial,N8371V,champion,7gcaa,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-30,"EUREKA, SD",United States,Non-Fatal,Substantial,N71060,piper,j-3c,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,2000,0
2000-03-30,"BALLSTON SPA, NY",United States,Fatal(2),Destroyed,N98574,cessna,172p,No,1.0,Reciprocating,Instructional,2.0,0.0,0.0,0.0,VMC,2000,2
2000-03-30,"HANFORD, CA",United States,Fatal(4),Destroyed,N516CA,commander,114,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,2000,4
2000-03-30,"NEW YORK CITY, NY",United States,Incident,Substantial,N182DN,boeing,767-332,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,225.0,VMC,2000,0
2000-03-31,"ROCKY MOUNT, NC",United States,Non-Fatal,Substantial,N8230V,beech,58,No,2.0,Reciprocating,Unknown,0.0,1.0,1.0,1.0,IMC,2000,0
2000-03-31,"ODESSA, WA",United States,Non-Fatal,Substantial,N3662X,aero commander,s2r,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,2000,0
2000-03-31,"LINCOLN PARK, NJ",United States,Non-Fatal,Substantial,N2060U,maule,m-4-220c,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,2000,0
2000-03-31,"ADDISON, TX",United States,Non-Fatal,Substantial,N6046J,cessna,182p,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-03-31,"BLOOMINGTON, IN",United States,Non-Fatal,Substantial,N91TD,beech,a36,No,1.0,Reciprocating,Business,0.0,0.0,0.0,5.0,VMC,2000,0
2000-04-01,"SILVERDALE, WA",United States,Non-Fatal,Substantial,N2635K,cessna,180k,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-04-01,"PARKER, PA",United States,Non-Fatal,Substantial,N737HB,mooney,m-20f,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-01,"GILLESPIE, PA",United States,Non-Fatal,Substantial,N55GS,sportavia putzer,rf-5b,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-01,"EAST LIVERPOOL, OH",United States,Non-Fatal,Substantial,N565BW,pagan,rv-8a,Yes,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2000,0
2000-04-01,"SHELBYVILLE, IL",United States,Fatal(1),Substantial,N224V,aerotek,pitts s-2a,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,2000,1
2000-04-01,"SEATTLE, WA",United States,Incident,Substantial,N934AS,mcdonnell douglas,md-82,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,145.0,VMC,2000,0
2000-04-01,"HELPER, UT",United States,Non-Fatal,Destroyed,N50330,hawkins & powers,uh-1b,No,1.0,Turbo Shaft,Business,0.0,0.0,1.0,0.0,VMC,2000,0
2000-04-02,"CHIPLEY, FL",United States,Fatal(1),Substantial,N1997Q,cessna,177rg,No,1.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,VMC,2000,1
2000-04-02,"FRESNO, CA",United States,Non-Fatal,Substantial,NONE,quicksilver,sprint 2,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-02,"SACRAMENTO, CA",United States,Non-Fatal,Substantial,N4419Q,owens/richburg,vans rv6-a,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-04-02,"BROWNFIELD, TX",United States,Non-Fatal,Substantial,N9055T,cessna,182c,No,1.0,Reciprocating,Aerial Observation,0.0,0.0,1.0,0.0,VMC,2000,0
2000-04-02,"GUAYAQUIL, ECUADOR",Ecuador,Non-Fatal,Substantial,N534MC,boeing,747-200f,No,1.0,Turbo Fan,Personal,0.0,0.0,0.0,3.0,VMC,2000,0
2000-04-02,"MAPLE PLAIN, MN",United States,Non-Fatal,Substantial,N196KW,weinzierl,titan tornado ii,Yes,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2000,0
2000-04-02,"MONROE CITY, MO",United States,Non-Fatal,Substantial,N1964,wilson,raf 2000 gtx se,Yes,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2000,0
2000-04-02,"PINE CITY, MN",United States,Non-Fatal,Substantial,N54454,piper,pa-28-140,No,1.0,Reciprocating,Aerial Observation,0.0,0.0,1.0,1.0,VMC,2000,0
2000-04-02,"SKWENTNA, AK",United States,Non-Fatal,Substantial,N704GK,cessna,150m,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-02,"STANWOOD, WA",United States,Fatal(1),Destroyed,N3377H,bell,47g-3b-1,No,1.0,Reciprocating,Unknown,1.0,1.0,1.0,0.0,VMC,2000,1
2000-04-02,"PINE KNOT, KY",United States,Incident,Substantial,N511WA,israel aircraft industries,1125,No,2.0,Turbo Jet,Executive/corporate,0.0,0.0,0.0,4.0,VMC,2000,0
2000-04-02,"DALLAS, TX",United States,Non-Fatal,Substantial,N910AW,boeing,757-2g7,No,2.0,Turbo Fan,Unknown,0.0,1.0,2.0,196.0,IMC,2000,0
2000-04-02,"PETTIGREW, AR",United States,Fatal(2),Destroyed,N96VA,vans aircraft,rv-6t,Yes,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,IMC,2000,2
2000-04-02,"YAP, Federated States Of Micronesia",Federated States Of Micronesia,Incident,Minor,N79743,boeing,727,Yes,1.0,Unknown,Unknown,0.0,0.0,0.0,1.0,UNK,2000,0
2000-04-03,GULF OF MEXICO,GULF OF MEXICO,Fatal(1),Destroyed,N9778R,beech,m35,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,2000,1
2000-04-03,"SELINSGROVE, PA",United States,Non-Fatal,Substantial,N1923L,beech,23,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-04,"WALLOWA, OR",United States,Non-Fatal,Substantial,N78DE,cessna,a185f,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-04-04,"CRESWELL, OR",United States,Non-Fatal,Substantial,N76777,cessna,140,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-04,"PHOENIX, AZ",United States,Non-Fatal,Substantial,N27DM,muxlow,pitts s-1c,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-04,"MURFREESBORO, TN",United States,Non-Fatal,Destroyed,N46912,cessna,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-04-04,"OPA LOCKA, FL",United States,Incident,Minor,N175GA,dassault,da-20,No,2.0,Turbo Jet,Positioning,0.0,0.0,0.0,2.0,VMC,2000,0
2000-04-05,"DELTA JUNCTION, AK",United States,Non-Fatal,Substantial,N549WB,short brothers,sc7,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-05,"HOUSTON, TX",United States,Non-Fatal,Substantial,N8159E,mooney,m20a,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-05,"MARIANNA, FL",United States,Fatal(3),Destroyed,N86BE,learjet,35a,No,2.0,Turbo Fan,Instructional,3.0,0.0,0.0,1.0,VMC,2000,3
2000-04-05,"ORANGE, TX",United States,Fatal(2),Destroyed,N601GJ,johnson,zodiac ch-601-hds,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,2000,2
2000-04-06,"NORTH ADAMS, MA",United States,Non-Fatal,Substantial,N738CG,cessna,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-06,"CHANDLER, AZ",United States,Non-Fatal,Substantial,N21901,rotorway,exec 162f,Yes,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-04-06,"HERLONG, CA",United States,Non-Fatal,Substantial,N180BC,piper,pa-24,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-06,"OAK GROVE, LA",United States,Non-Fatal,Substantial,N3004V,ayres,s2r-g6,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-07,"DAMERON, MD",United States,Non-Fatal,Substantial,N43459,taylorcraft,bc12d-4-85,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,2000,0
2000-04-07,"LUBBOCK, TX",United States,Non-Fatal,Substantial,N5682T,cessna,172e,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,2000,0
2000-04-07,"FORT COLLINS, CO",United States,Non-Fatal,Substantial,N65312,cessna,172p,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-07,"SAINT JOSEPH, MO",United States,Non-Fatal,Substantial,N8943D,piper,pa-22-160,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-08,"LEMONT, IL",United States,Non-Fatal,Substantial,N5070J,hughes,369d,No,1.0,Turbo Shaft,Unknown,0.0,0.0,1.0,1.0,VMC,2000,0
2000-04-08,"LIBBY, MT",United States,Non-Fatal,Substantial,N54AS,pzl-bielsko,szd-45a ogar,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-08,"SEATTLE, WA",United States,Non-Fatal,Substantial,N258AG,beech,a200,No,2.0,Turbo Prop,Executive/corporate,0.0,0.0,0.0,6.0,VMC,2000,0
2000-04-08,"ROCKY FORD, CO",United States,Non-Fatal,Substantial,N1292W,weatherly,201b,No,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC,2000,0
2000-04-08,"LEESBURG, FL",United States,Non-Fatal,Substantial,N45618,cessna,150m,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,2000,0
2000-04-08,"ENGLEWOOD, CO",United States,Incident,Minor,N928PT,beech,a60,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,2000,0
2000-04-08,"EMBARRASS, MN",United States,Fatal(1),Destroyed,N84424,aeronca,7ac,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2000,1
2000-04-09,"FAYETTEVILLE, AR",United States,Non-Fatal,Substantial,N1571X,piper,pa-34-200t,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,2000,0
2000-04-09,"ANTHONY, NM",United States,Non-Fatal,Substantial,N2571F,balloon works,firefly f-15,No,1.0,Unknown,Personal,0.0,0.0,0.0,3.0,VMC,2000,0
2000-04-09,"SAN JOAQUIN, CA",United States,Fatal(2),Destroyed,N495F,fouga,6 cm 170,No,2.0,Turbo Jet,Personal,2.0,0.0,0.0,0.0,VMC,2000,2
2000-04-10,"SPOKANE, WA",United States,Non-Fatal,Substantial,N80XP,aero design eleven,12,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-10,"LAKEPORT, CA",United States,Non-Fatal,Substantial,N6104G,cessna,172n,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,2000,0
2000-04-10,"JACKSON, CA",United States,Non-Fatal,Substantial,N4583V,cessna,305a,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-04-11,"SEATTLE, WA",United States,Non-Fatal,Substantial,N38GF,cessna,172p,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-04-11,"KENNEDYVILLE, MD",United States,Non-Fatal,Substantial,N88466,bellanca,7eca,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-04-11,"DAYTONA BEACH, FL",United States,Non-Fatal,Substantial,N27235,walden a. cooper,pitts s1s,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-04-11,"RIVERSIDE, CA",United States,Non-Fatal,Substantial,N90TS,taylor smith,witman w-10,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-04-11,"FRESNO, CA",United States,Non-Fatal,Substantial,N2500T,piper,pa-38-112,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-11,"CLEVELAND, OH",United States,Non-Fatal,Substantial,N6183T,cessna,182rg,No,1.0,Reciprocating,Public Aircraft,0.0,0.0,0.0,2.0,IMC,2000,0
2000-04-11,"SHERWOOD, ND",United States,Non-Fatal,Substantial,N5548B,piper,pa-11,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-11,"TACOMA, WA",United States,Incident,Minor,N1298M,cessna,182p,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-04-11,"Fullerton, CA",United States,Fatal(1),Destroyed,N6791P,beech,b36tc,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,2000,1
2000-04-11,"ROCKSPRINGS, TX",United States,Non-Fatal,Destroyed,N789CA,piper,pa-32r-301,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-04-12,"AUBURN, WA",United States,Non-Fatal,Substantial,N9301U,cessna,150m,No,1.0,Reciprocating,Personal,0.0,0.0,4.0,0.0,VMC,2000,0
2000-04-12,"NATCHEZ, MS",United States,Non-Fatal,Substantial,N123SC,scott,vans rv-4,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,IMC,2000,0
2000-04-12,"ALBUQUERQUE, NM",United States,Non-Fatal,Substantial,N3MA,helio,h-295,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,2000,0
2000-04-12,"CHESTERFIELD, MO",United States,Non-Fatal,Substantial,N5909E,cessna,172n,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-12,"DELTA JUNCTION, AK",United States,Non-Fatal,Substantial,N8255Q,cessna,u206f,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-12,"ALEKNAGIK, AK",United States,Non-Fatal,Substantial,N6119W,piper,pa-28,No,1.0,Reciprocating,Ferry,0.0,0.0,2.0,0.0,VMC,2000,0
2000-04-13,"LOPEZ ISLAND, WA",United States,Non-Fatal,Substantial,N50039,cessna,150h,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,IMC,2000,0
2000-04-13,"LAKELAND, FL",United States,Fatal(1),Substantial,N905AS,air & space.,18a,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,2000,1
2000-04-13,"WOODSTOCK, AL",United States,Non-Fatal,Substantial,N897G,hartline,glastar,Yes,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,2000,0
2000-04-13,"EL PASO, TX",United States,Non-Fatal,Substantial,N6187Y,hughes,oh-6a,No,1.0,Turbo Shaft,Public Aircraft,0.0,0.0,1.0,0.0,VMC,2000,0
2000-04-13,"IGIUGIG, AK",United States,Non-Fatal,Substantial,N2790C,cessna,170b,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,2000,0
2000-04-13,"MULBERRY, FL",United States,Non-Fatal,Destroyed,N103MV,mccan,velox rev ii,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,2000,0
2000-04-14,"PALO ALTO, CA",United States,Non-Fatal,Substantial,N81019,piper,pa-28-161,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,2000,0
2000-04-14,"GUAYAQUIL, ECUADOR",Ecuador,Non-Fatal,Substantial,N308GB,lockheed,l-1011-385,No,1.0,Turbo Fan,Unknown,0.0,0.0,0.0,4.0,VMC,2000,0
